,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_PTS,PULL_UP_EFG_PCT
249,202685,Jonas Valanciunas,1610612761,TOR,80,47,33,2096.0,4,19,0.211,0,1,0.0,8,0.211
250,203919,Jordan Adams,1610612763,MEM,30,14,16,248.0,7,26,0.269,1,3,0.333,15,0.288
251,203903,Jordan Clarkson,1610612747,LAL,59,11,48,1476.0,94,237,0.397,12,42,0.286,200,0.422
252,200770,Jordan Farmar,1610612746,LAC,36,23,13,529.0,25,72,0.347,10,34,0.294,60,0.417
253,202706,Jordan Hamilton,1610612746,LAC,14,10,4,122.0,3,8,0.375,2,3,0.667,8,0.5
254,201941,Jordan Hill,1610612747,LAL,70,19,51,1874.0,25,83,0.301,2,3,0.667,52,0.313
255,203268,Jorge Gutierrez,1610612749,MIL,20,10,10,174.0,4,7,0.571,0,0,0.0,8,0.571
256,101181,Jose Calderon,1610612752,NYK,41,7,34,1233.0,55,136,0.404,10,17,0.588,120,0.441
257,201177,Josh McRoberts,1610612748,MIA,17,8,9,296.0,1,2,0.5,0,0,0.0,2,0.5
258,2746,Josh Smith,1610612745,HOU,83,41,42,2301.0,18,63,0.286,3,12,0.25,39,0.31
259,201950,Jrue Holiday,1610612740,NOP,40,20,20,1303.0,93,244,0.381,28,78,0.359,214,0.439
260,203944,Julius Randle,1610612747,LAL,1,0,1,14.0,0,0,0.0,0,0,0.0,0,0.0
261,203120,Justin Hamilton,1610612750,MIN,41,6,35,713.0,2,6,0.333,0,1,0.0,4,0.333
262,203200,Justin Holiday,1610612744,GSW,59,49,10,657.0,12,43,0.279,3,13,0.231,27,0.314
263,203994,Jusuf Nurkic,1610612743,DEN,62,21,41,1103.0,4,7,0.571,0,0,0.0,8,0.571
264,203909,KJ McDaniels,1610612745,HOU,62,19,43,1352.0,17,74,0.23,2,15,0.133,36,0.243
265,203564,Kalin Lucas,1610612763,MEM,1,0,1,6.0,0,1,0.0,0,0,0.0,0,0.0
266,202695,Kawhi Leonard,1610612759,SAS,64,46,18,2033.0,107,256,0.418,4,25,0.16,218,0.426
267,203482,Kelly Olynyk,1610612738,BOS,64,31,33,1424.0,25,68,0.368,2,14,0.143,52,0.382
268,202689,Kemba Walker,1610612766,CHA,62,21,41,2119.0,163,467,0.349,33,127,0.26,359,0.384
269,203088,Kendall Marshall,1610612749,MIL,27,12,15,414.0,15,28,0.536,5,6,0.833,35,0.625
270,2570,Kendrick Perkins,1610612739,CLE,68,38,30,1148.0,1,4,0.25,0,0,0.0,2,0.25
271,202702,Kenneth Faried,1610612743,DEN,75,30,45,2086.0,8,20,0.4,1,4,0.25,17,0.425
272,203145,Kent Bazemore,1610612737,ATL,75,53,22,1324.0,14,52,0.269,4,20,0.2,32,0.308
273,203484,Kentavious Caldwell-Pope,1610612765,DET,82,32,50,2587.0,103,287,0.359,29,96,0.302,235,0.409
274,2030,Kenyon Martin,1610612749,MIL,10,6,4,102.0,0,1,0.0,0,0,0.0,0,0.0
275,201142,Kevin Durant,1610612760,OKC,27,18,9,913.0,85,174,0.489,26,60,0.433,196,0.563
276,708,Kevin Garnett,1610612750,MIN,47,20,27,952.0,34,79,0.43,0,1,0.0,68,0.43
277,201567,Kevin Love,1610612739,CLE,74,50,24,2493.0,39,94,0.415,4,11,0.364,82,0.436
278,2755,Kevin Martin,1610612750,MIN,38,11,27,1280.0,95,218,0.436,8,28,0.286,198,0.454
279,202338,Kevin Seraphin,1610612764,WAS,79,45,34,1235.0,24,57,0.421,0,2,0.0,48,0.421
280,203114,Khris Middleton,1610612749,MIL,78,39,39,2345.0,116,271,0.428,5,19,0.263,237,0.437
281,2550,Kirk Hinrich,1610612741,CHI,66,37,29,1610.0,43,135,0.319,8,29,0.276,94,0.348
282,202691,Klay Thompson,1610612744,GSW,77,64,13,2455.0,183,442,0.414,59,150,0.393,425,0.481
283,977,Kobe Bryant,1610612747,LAL,35,10,25,1207.0,126,356,0.354,26,91,0.286,278,0.39
284,201585,Kosta Koufos,1610612763,MEM,81,55,26,1348.0,1,6,0.167,0,0,0.0,2,0.167
285,203123,Kostas Papanikolaou,1610612745,HOU,42,28,14,771.0,3,20,0.15,1,10,0.1,7,0.175
286,2743,Kris Humphries,1610612764,WAS,64,37,27,1345.0,11,34,0.324,0,1,0.0,22,0.324
287,203937,Kyle Anderson,1610612759,SAS,33,22,11,358.0,7,22,0.318,0,2,0.0,14,0.318
288,2594,Kyle Korver,1610612737,ATL,75,58,17,2418.0,47,113,0.416,24,54,0.444,118,0.522
289,200768,Kyle Lowry,1610612761,TOR,70,43,27,2414.0,172,488,0.352,69,200,0.345,413,0.423
290,203124,Kyle O'Quinn,1610612753,ORL,51,15,36,824.0,6,19,0.316,0,3,0.0,12,0.316
291,202713,Kyle Singler,1610612760,OKC,80,36,44,1744.0,25,85,0.294,2,12,0.167,52,0.306
292,202681,Kyrie Irving,1610612739,CLE,74,52,22,2687.0,214,503,0.425,69,182,0.379,497,0.494
293,200746,LaMarcus Aldridge,1610612757,POR,71,48,23,2512.0,194,492,0.394,3,14,0.214,391,0.397
294,202362,Lance Stephenson,1610612766,CHA,61,23,38,1573.0,81,246,0.329,4,23,0.174,166,0.337
295,202498,Lance Thomas,1610612752,NYK,61,20,41,1473.0,38,108,0.352,0,1,0.0,76,0.352
296,202361,Landry Fields,1610612761,TOR,26,16,10,216.0,1,4,0.25,0,1,0.0,2,0.25
297,204038,Langston Galloway,1610612752,NYK,44,12,32,1429.0,64,172,0.372,11,36,0.306,139,0.404
298,203580,Larry Drew II,1610612755,PHI,12,4,8,219.0,7,28,0.25,1,10,0.1,15,0.268
299,202336,Larry Sanders,1610612749,MIL,27,12,15,586.0,0,2,0.0,0,0,0.0,0,0.0
300,202730,Lavoy Allen,1610612754,IND,63,29,34,1070.0,0,5,0.0,0,0,0.0,0,0.0
301,2544,LeBron James,1610612739,CLE,68,50,18,2453.0,187,499,0.375,64,190,0.337,438,0.439
302,2571,Leandro Barbosa,1610612744,GSW,66,54,12,982.0,25,77,0.325,7,22,0.318,57,0.37
303,201991,Lester Hudson,1610612746,LAC,5,5,0,56.0,1,4,0.25,1,1,1.0,3,0.375
304,203485,Lorenzo Brown,1610612750,MIN,29,6,23,549.0,13,38,0.342,2,7,0.286,28,0.368
305,200811,Lou Amundson,1610612752,NYK,52,17,35,920.0,5,11,0.455,0,0,0.0,10,0.455
306,101150,Lou Williams,1610612761,TOR,80,48,32,2016.0,201,547,0.367,87,281,0.31,489,0.447
307,201601,Luc Mbah a Moute,1610612755,PHI,67,16,51,1916.0,32,94,0.34,1,7,0.143,65,0.346
308,203512,Lucas Nogueira,1610612761,TOR,6,3,3,23.0,0,0,0.0,0,0,0.0,0,0.0
309,2449,Luis Scola,1610612754,IND,81,37,44,1659.0,10,23,0.435,1,5,0.2,21,0.457
310,202337,Luke Babbitt,1610612740,NOP,63,34,29,830.0,7,27,0.259,2,4,0.5,16,0.296
311,2557,Luke Ridnour,1610612753,ORL,47,13,34,683.0,48,98,0.49,6,27,0.222,102,0.52
312,2736,Luol Deng,1610612748,MIA,71,32,39,2381.0,66,175,0.377,5,20,0.25,137,0.391
313,202723,Malcolm Lee,1610612755,PHI,1,0,1,2.0,0,0,0.0,0,0,0.0,0,0.0
314,202952,Malcolm Thomas,1610612755,PHI,17,2,15,194.0,0,1,0.0,0,0,0.0,0,0.0
315,1938,Manu Ginobili,1610612759,SAS,70,47,23,1587.0,37,150,0.247,18,81,0.222,92,0.307
316,201188,Marc Gasol,1610612763,MEM,81,55,26,2687.0,54,151,0.358,1,7,0.143,109,0.361
317,101162,Marcin Gortat,1610612764,WAS,82,46,36,2453.0,22,57,0.386,0,0,0.0,44,0.386
318,201158,Marco Belinelli,1610612759,SAS,62,41,21,1388.0,57,148,0.385,10,42,0.238,124,0.419
319,202694,Marcus Morris,1610612756,PHX,81,39,42,2045.0,105,241,0.436,14,39,0.359,224,0.465
320,203935,Marcus Smart,1610612738,BOS,67,35,32,1808.0,41,135,0.304,17,63,0.27,99,0.367
321,201977,Marcus Thornton,1610612756,PHX,48,19,29,721.0,34,100,0.34,11,33,0.333,79,0.395
322,201596,Mario Chalmers,1610612748,MIA,79,35,44,2337.0,42,141,0.298,6,66,0.091,90,0.319
323,203900,Markel Brown,1610612751,BKN,47,23,24,781.0,15,51,0.294,2,5,0.4,32,0.314
324,202693,Markieff Morris,1610612756,PHX,82,39,43,2581.0,111,253,0.439,0,6,0.0,222,0.439
325,201578,Marreese Speights,1610612744,GSW,76,62,14,1207.0,24,73,0.329,1,3,0.333,49,0.336
326,101110,Martell Webster,1610612764,WAS,32,12,20,352.0,8,25,0.32,2,4,0.5,18,0.36
327,101107,Marvin Williams,1610612766,CHA,78,32,46,2035.0,16,37,0.432,2,5,0.4,34,0.459
328,203486,Mason Plumlee,1610612751,BKN,82,38,44,1743.0,3,8,0.375,0,2,0.0,6,0.375
329,2440,Matt Barnes,1610612746,LAC,76,51,25,2271.0,10,31,0.323,3,17,0.176,23,0.371
330,2588,Matt Bonner,1610612759,SAS,72,49,23,935.0,9,18,0.5,0,1,0.0,18,0.5
331,203521,Matthew Dellavedova,1610612739,CLE,66,43,23,1365.0,30,84,0.357,12,23,0.522,72,0.429
332,203090,Maurice Harkless,1610612753,ORL,45,9,36,674.0,1,16,0.063,1,13,0.077,3,0.094
333,203086,Meyers Leonard,1610612757,POR,55,32,23,847.0,8,20,0.4,0,2,0.0,16,0.4
334,201563,Michael Beasley,1610612748,MIA,24,11,13,505.0,27,72,0.375,0,4,0.0,54,0.375
335,203487,Michael Carter-Williams,1610612749,MIL,66,21,45,2150.0,75,262,0.286,4,29,0.138,154,0.294
336,203077,Michael Kidd-Gilchrist,1610612766,CHA,55,27,28,1587.0,38,90,0.422,0,0,0.0,76,0.422
337,201144,Mike Conley,1610612763,MEM,70,47,23,2225.0,129,332,0.389,41,109,0.376,299,0.45
338,2399,Mike Dunleavy,1610612741,CHI,63,41,22,1838.0,33,82,0.402,15,29,0.517,81,0.494
339,2034,Mike Miller,1610612739,CLE,51,31,20,675.0,6,16,0.375,3,7,0.429,15,0.469
340,203488,Mike Muscala,1610612737,ATL,40,26,14,502.0,2,3,0.667,1,1,1.0,5,0.833
341,203118,Mike Scott,1610612737,ATL,68,52,16,1123.0,16,41,0.39,2,10,0.2,34,0.415
342,203101,Miles Plumlee,1610612749,MIL,73,34,39,1194.0,4,8,0.5,0,0,0.0,8,0.5
343,203545,Miroslav Raduljica,1610612750,MIN,5,0,5,23.0,0,0,0.0,0,0,0.0,0,0.0
344,203141,Mirza Teletovic,1610612751,BKN,40,16,24,892.0,9,32,0.281,4,15,0.267,22,0.344
345,203956,Mitch McGary,1610612760,OKC,32,20,12,485.0,0,1,0.0,0,0,0.0,0,0.0
346,2590,Mo Williams,1610612766,CHA,67,20,47,1967.0,215,554,0.388,61,205,0.298,491,0.443
347,101145,Monta Ellis,1610612742,DAL,80,50,30,2699.0,240,609,0.394,32,115,0.278,512,0.42
348,101126,Nate Robinson,1610612743,DEN,42,22,20,591.0,38,116,0.328,10,38,0.263,86,0.371
349,203489,Nate Wolters,1610612749,MIL,21,14,7,247.0,6,16,0.375,0,2,0.0,12,0.375
350,1737,Nazr Mohammed,1610612741,CHI,23,13,10,128.0,1,3,0.333,0,0,0.0,2,0.333
351,2403,Nene,1610612764,WAS,67,37,30,1694.0,8,32,0.25,0,0,0.0,16,0.25
352,203457,Nerlens Noel,1610612755,PHI,75,18,57,2311.0,13,39,0.333,0,0,0.0,26,0.333
353,201979,Nick Calathes,1610612763,MEM,58,36,22,838.0,17,63,0.27,3,11,0.273,37,0.294
354,2555,Nick Collison,1610612760,OKC,66,38,28,1101.0,1,9,0.111,0,2,0.0,2,0.111
355,203910,Nick Johnson,1610612745,HOU,27,17,10,258.0,3,11,0.273,2,5,0.4,8,0.364
356,201156,Nick Young,1610612747,LAL,42,12,30,1000.0,96,278,0.345,44,120,0.367,236,0.424
357,201587,Nicolas Batum,1610612757,POR,71,43,28,2380.0,62,172,0.36,25,58,0.431,149,0.433
358,203917,Nik Stauskas,1610612758,SAC,73,26,47,1127.0,31,93,0.333,6,29,0.207,68,0.366
359,202703,Nikola Mirotic,1610612741,CHI,82,50,32,1654.0,39,141,0.277,16,71,0.225,94,0.333
360,201593,Nikola Pekovic,1610612750,MIN,30,9,21,787.0,5,11,0.455,0,0,0.0,10,0.455
361,202696,Nikola Vucevic,1610612753,ORL,74,21,53,2529.0,25,58,0.431,0,0,0.0,50,0.431
362,203943,Noah Vonleh,1610612766,CHA,25,8,17,259.0,3,10,0.3,1,1,1.0,7,0.35
363,202708,Norris Cole,1610612740,NOP,74,36,38,1798.0,78,187,0.417,9,30,0.3,165,0.441
364,201564,O.J. Mayo,1610612749,MIL,70,38,32,1673.0,64,190,0.337,17,49,0.347,145,0.382
365,203136,Ognjen Kuzmic,1610612744,GSW,16,13,3,72.0,1,1,1.0,0,0,0.0,2,1.0
366,201600,Omer Asik,1610612740,NOP,76,43,33,1982.0,1,2,0.5,0,0,0.0,2,0.5
367,201956,Omri Casspi,1610612758,SAC,67,23,44,1416.0,16,37,0.432,9,19,0.474,41,0.554
368,203490,Otto Porter Jr.,1610612764,WAS,74,41,33,1432.0,26,75,0.347,2,10,0.2,54,0.36
369,203798,PJ Hairston,1610612766,CHA,45,19,26,687.0,18,51,0.353,3,10,0.3,39,0.382
370,200782,PJ Tucker,1610612756,PHX,78,36,42,2383.0,33,87,0.379,8,20,0.4,74,0.425
371,203143,Pablo Prigioni,1610612745,HOU,66,25,41,1192.0,23,67,0.343,13,48,0.271,59,0.44
372,201976,Patrick Beverley,1610612745,HOU,56,35,21,1727.0,24,80,0.3,9,40,0.225,57,0.356
373,203565,Patrick Christopher,1610612763,MEM,4,2,2,29.0,2,3,0.667,0,0,0.0,4,0.667
374,202335,Patrick Patterson,1610612761,TOR,81,49,32,2156.0,34,71,0.479,1,3,0.333,69,0.486
375,201988,Patty Mills,1610612759,SAS,51,37,14,801.0,52,139,0.374,15,49,0.306,119,0.428
376,2200,Pau Gasol,1610612741,CHI,78,48,30,2681.0,39,108,0.361,0,1,0.0,78,0.361
377,202331,Paul George,1610612754,IND,6,5,1,91.0,6,19,0.316,2,7,0.286,14,0.368
378,200794,Paul Millsap,1610612737,ATL,73,55,18,2390.0,35,114,0.307,1,10,0.1,71,0.311
379,1718,Paul Pierce,1610612764,WAS,73,40,33,1914.0,74,184,0.402,1,14,0.071,149,0.405
380,203544,Pero Antic,1610612737,ATL,63,46,17,1037.0,4,14,0.286,0,3,0.0,8,0.286
381,203103,Perry Jones III,1610612760,OKC,43,23,20,631.0,12,29,0.414,2,6,0.333,26,0.448
382,203515,Phil Pressey,1610612738,BOS,50,22,28,600.0,21,63,0.333,9,30,0.3,51,0.405
383,203112,Quincy Acy,1610612752,NYK,67,12,55,1283.0,8,27,0.296,0,4,0.0,16,0.296
384,203113,Quincy Miller,1610612765,DET,10,2,8,120.0,2,5,0.4,0,1,0.0,4,0.4
385,202347,Quincy Pondexter,1610612740,NOP,75,48,27,1793.0,22,69,0.319,12,33,0.364,56,0.406
386,200765,Rajon Rondo,1610612742,DAL,68,34,34,2019.0,58,197,0.294,6,26,0.231,122,0.31
387,201196,Ramon Sessions,1610612764,WAS,64,26,38,1188.0,32,89,0.36,7,15,0.467,71,0.399
388,200751,Randy Foye,1610612743,DEN,50,15,35,1087.0,44,128,0.344,27,77,0.351,115,0.449
389,2446,Rasual Butler,1610612764,WAS,75,39,36,1505.0,39,124,0.315,7,30,0.233,85,0.343
390,203492,Ray McCallum,1610612758,SAC,68,22,46,1436.0,55,152,0.362,7,27,0.259,117,0.385
391,101109,Raymond Felton,1610612742,DAL,29,14,15,281.0,17,48,0.354,4,17,0.235,38,0.396
392,203493,Reggie Bullock,1610612756,PHX,36,19,17,338.0,0,10,0.0,0,3,0.0,0,0.0
393,2501,Reggie Evans,1610612758,SAC,47,16,31,764.0,0,3,0.0,0,0,0.0,0,0.0
394,202704,Reggie Jackson,1610612765,DET,77,37,40,2268.0,164,433,0.379,37,113,0.327,365,0.421
395,202130,Reggie Williams,1610612759,SAS,20,15,5,105.0,4,10,0.4,1,4,0.25,9,0.45
396,2210,Richard Jefferson,1610612742,DAL,74,46,28,1244.0,18,45,0.4,9,20,0.45,45,0.5
397,203495,Ricky Ledo,1610612752,NYK,17,4,13,244.0,7,22,0.318,3,9,0.333,17,0.386
398,201937,Ricky Rubio,1610612750,MIN,22,7,15,692.0,41,105,0.39,5,16,0.313,87,0.414
399,203133,Robbie Hummel,1610612750,MIN,44,5,39,733.0,4,14,0.286,0,1,0.0,8,0.286
400,203496,Robert Covington,1610612755,PHI,70,18,52,1956.0,31,104,0.298,17,55,0.309,79,0.38
401,203135,Robert Sacre,1610612747,LAL,67,19,48,1133.0,16,40,0.4,0,0,0.0,32,0.4
402,201577,Robin Lopez,1610612757,POR,59,38,21,1638.0,6,9,0.667,0,0,0.0,12,0.667
403,203918,Rodney Hood,1610612762,UTA,50,27,23,1064.0,46,123,0.374,11,37,0.297,103,0.419
404,201155,Rodney Stuckey,1610612754,IND,71,34,37,1874.0,108,290,0.372,13,39,0.333,229,0.395
405,101179,Ronnie Price,1610612747,LAL,43,13,30,982.0,18,78,0.231,3,30,0.1,39,0.25
406,101142,Ronny Turiaf,1610612750,MIN,1,0,1,10.0,0,0,0.0,0,0,0.0,0,0.0
407,201579,Roy Hibbert,1610612754,IND,76,34,42,1926.0,22,64,0.344,0,0,0.0,44,0.344
408,200752,Rudy Gay,1610612758,SAC,68,25,43,2408.0,179,411,0.436,24,64,0.375,382,0.465
409,203497,Rudy Gobert,1610612762,UTA,82,38,44,2158.0,0,4,0.0,0,1,0.0,0,0.0
410,203893,Russ Smith,1610612763,MEM,12,7,5,65.0,1,5,0.2,0,2,0.0,2,0.2
411,201566,Russell Westbrook,1610612760,OKC,67,40,27,2302.0,261,728,0.359,53,205,0.259,575,0.395
412,201583,Ryan Anderson,1610612740,NOP,61,33,28,1675.0,52,174,0.299,8,39,0.205,112,0.322
413,200797,Ryan Hollins,1610612758,SAC,46,13,33,441.0,1,3,0.333,0,0,0.0,2,0.333
414,203527,Ryan Kelly,1610612747,LAL,52,11,41,1233.0,18,78,0.231,2,7,0.286,38,0.244
415,2223,Samuel Dalembert,1610612752,NYK,32,5,27,544.0,3,10,0.3,0,0,0.0,6,0.3
416,203930,Sean Kilpatrick,1610612750,MIN,4,2,2,72.0,0,2,0.0,0,1,0.0,0,0.0
417,2742,Sebastian Telfair,1610612760,OKC,16,4,12,327.0,19,54,0.352,11,36,0.306,49,0.454
418,201586,Serge Ibaka,1610612760,OKC,64,35,29,2116.0,26,61,0.426,2,5,0.4,54,0.443
419,203508,Sergey Karasev,1610612751,BKN,33,12,21,555.0,5,19,0.263,0,3,0.0,10,0.263
420,203552,Seth Curry,1610612756,PHX,2,2,0,8.0,0,1,0.0,0,0,0.0,0,0.0
421,203498,Shabazz Muhammad,1610612750,MIN,37,6,31,851.0,17,44,0.386,0,0,0.0,34,0.386
422,203894,Shabazz Napier,1610612748,MIA,51,24,27,1012.0,37,92,0.402,12,37,0.324,86,0.467
423,203499,Shane Larkin,1610612752,NYK,75,16,59,1845.0,52,146,0.356,6,37,0.162,110,0.377
424,200769,Shannon Brown,1610612748,MIA,5,3,2,89.0,0,4,0.0,0,2,0.0,0,0.0
425,2733,Shaun Livingston,1610612744,GSW,78,64,14,1468.0,84,176,0.477,0,1,0.0,168,0.477
426,101183,Shavlik Randolph,1610612756,PHX,21,11,10,126.0,2,2,1.0,0,0,0.0,4,1.0
427,1890,Shawn Marion,1610612739,CLE,56,36,20,1082.0,12,30,0.4,0,1,0.0,24,0.4
428,200761,Shawne Williams,1610612765,DET,62,25,37,1060.0,19,44,0.432,2,8,0.25,40,0.455
429,203963,Shayne Whittington,1610612754,IND,20,9,11,108.0,0,3,0.0,0,1,0.0,0,0.0
430,202714,Shelvin Mack,1610612737,ATL,55,37,18,833.0,41,112,0.366,12,48,0.25,94,0.42
431,204021,Sim Bhullar,1610612758,SAC,3,1,2,3.0,0,0,0.0,0,0,0.0,0,0.0
432,203524,Solomon Hill,1610612754,IND,82,38,44,2381.0,34,109,0.312,3,22,0.136,71,0.326
433,203915,Spencer Dinwiddie,1610612765,DET,34,12,22,455.0,25,84,0.298,10,40,0.25,60,0.357
434,201150,Spencer Hawes,1610612746,LAC,73,52,21,1274.0,18,48,0.375,2,5,0.4,38,0.396
435,201939,Stephen Curry,1610612744,GSW,80,67,13,2613.0,272,629,0.432,151,361,0.418,695,0.552
436,2581,Steve Blake,1610612757,POR,81,51,30,1529.0,41,121,0.339,20,62,0.323,102,0.421
437,200779,Steve Novak,1610612760,OKC,35,12,23,197.0,1,7,0.143,1,5,0.2,3,0.214
438,203500,Steven Adams,1610612760,OKC,70,37,33,1771.0,0,2,0.0,0,0,0.0,0,0.0
439,203933,T.J. Warren,1610612756,PHX,40,17,23,614.0,17,39,0.436,1,3,0.333,35,0.449
440,201959,Taj Gibson,1610612741,CHI,62,38,24,1692.0,10,25,0.4,0,0,0.0,20,0.4
441,204028,Tarik Black,1610612747,LAL,62,24,38,1178.0,0,2,0.0,0,0,0.0,0,0.0
442,2419,Tayshaun Prince,1610612765,DET,58,27,31,1397.0,38,108,0.352,1,3,0.333,77,0.356
443,203093,Terrence Jones,1610612745,HOU,33,24,9,889.0,3,22,0.136,2,8,0.25,8,0.182
444,203082,Terrence Ross,1610612761,TOR,82,49,33,2092.0,93,241,0.386,15,55,0.273,201,0.417
445,200757,Thabo Sefolosha,1610612737,ATL,52,43,9,976.0,7,21,0.333,0,2,0.0,14,0.333
446,201152,Thaddeus Young,1610612751,BKN,75,25,50,2407.0,39,119,0.328,3,8,0.375,81,0.34
447,203080,Thomas Robinson,1610612755,PHI,54,26,28,798.0,7,27,0.259,0,0,0.0,14,0.259
448,201168,Tiago Splitter,1610612759,SAS,52,34,18,1030.0,1,1,1.0,0,0,0.0,2,1.0
449,1495,Tim Duncan,1610612759,SAS,77,53,24,2227.0,23,74,0.311,0,0,0.0,46,0.311
450,204025,Tim Frazier,1610612757,POR,11,3,8,240.0,7,20,0.35,1,5,0.2,15,0.375
451,203501,Tim Hardaway Jr.,1610612752,NYK,69,16,53,1656.0,63,175,0.36,19,58,0.328,145,0.414
452,202389,Timofey Mozgov,1610612739,CLE,81,49,32,2046.0,1,11,0.091,0,0,0.0,2,0.091
453,202699,Tobias Harris,1610612753,ORL,68,20,48,2369.0,66,178,0.371,5,21,0.238,137,0.385
454,201962,Toney Douglas,1610612740,NOP,12,7,5,177.0,5,23,0.217,2,9,0.222,12,0.261
455,2754,Tony Allen,1610612763,MEM,63,46,17,1648.0,11,21,0.524,0,0,0.0,22,0.524
456,2225,Tony Parker,1610612759,SAS,68,48,20,1953.0,142,322,0.441,4,8,0.5,288,0.447
457,203503,Tony Snell,1610612741,CHI,72,43,29,1412.0,20,52,0.385,7,19,0.368,47,0.452
458,203100,Tony Wroten,1610612755,PHI,30,4,26,895.0,15,69,0.217,12,54,0.222,42,0.304
459,203315,Toure' Murry,1610612762,UTA,5,3,2,18.0,0,2,0.0,0,0,0.0,0,0.0
460,204037,Travis Wear,1610612752,NYK,50,7,43,651.0,27,65,0.415,1,4,0.25,55,0.423
461,2772,Trevor Ariza,1610612745,HOU,81,55,26,2896.0,46,151,0.305,17,54,0.315,109,0.361
462,202344,Trevor Booker,1610612762,UTA,79,37,42,1564.0,11,41,0.268,2,7,0.286,24,0.293
463,203504,Trey Burke,1610612762,UTA,76,35,41,2288.0,133,370,0.359,14,82,0.171,280,0.378
464,202684,Tristan Thompson,1610612739,CLE,81,53,28,2168.0,7,25,0.28,0,0,0.0,14,0.28
465,203584,Troy Daniels,1610612766,CHA,46,14,32,392.0,17,45,0.378,11,28,0.393,45,0.5
466,201951,Ty Lawson,1610612743,DEN,75,29,46,2665.0,182,462,0.394,29,85,0.341,393,0.425
467,203898,Tyler Ennis,1610612749,MIL,33,11,22,411.0,13,54,0.241,4,17,0.235,30,0.278
468,201946,Tyler Hansbrough,1610612761,TOR,74,45,29,1058.0,1,2,0.5,0,1,0.0,2,0.5
469,204020,Tyler Johnson,1610612748,MIA,32,15,17,603.0,10,34,0.294,1,5,0.2,21,0.309
470,203092,Tyler Zeller,1610612738,BOS,82,40,42,1731.0,4,7,0.571,0,0,0.0,8,0.571
471,201936,Tyreke Evans,1610612740,NOP,79,43,36,2690.0,67,209,0.321,18,83,0.217,152,0.364
472,200748,Tyrus Thomas,1610612763,MEM,2,2,0,7.0,1,1,1.0,0,0,0.0,2,1.0
473,2199,Tyson Chandler,1610612742,DAL,75,47,28,2286.0,0,1,0.0,0,0,0.0,0,0.0
474,2617,Udonis Haslem,1610612748,MIA,61,30,31,982.0,6,16,0.375,0,0,0.0,12,0.375
475,203505,Vander Blue,1610612747,LAL,2,0,2,74.0,0,7,0.0,0,3,0.0,0,0.0
476,201964,Victor Claver,1610612757,POR,10,6,4,76.0,0,0,0.0,0,0,0.0,0,0.0
477,203506,Victor Oladipo,1610612753,ORL,72,22,50,2573.0,122,330,0.37,26,72,0.361,270,0.409
478,1713,Vince Carter,1610612763,MEM,66,45,21,1091.0,34,110,0.309,10,42,0.238,78,0.355
479,201961,Wayne Ellington,1610612747,LAL,65,18,47,1675.0,110,283,0.389,41,105,0.39,261,0.461
480,202325,Wesley Johnson,1610612747,LAL,76,20,56,2245.0,71,229,0.31,11,49,0.224,153,0.334
481,202083,Wesley Matthews,1610612757,POR,60,41,19,2024.0,98,221,0.443,36,90,0.4,232,0.525
482,203115,Will Barton,1610612743,DEN,58,30,28,984.0,33,97,0.34,11,26,0.423,77,0.397
483,101198,Will Bynum,1610612764,WAS,7,4,3,67.0,3,14,0.214,0,3,0.0,6,0.214
484,203805,Will Cherry,1610612761,TOR,8,6,2,69.0,0,3,0.0,0,1,0.0,0,0.0
485,2584,Willie Green,1610612753,ORL,52,15,37,951.0,36,106,0.34,9,32,0.281,81,0.382
486,201163,Wilson Chandler,1610612743,DEN,78,28,50,2471.0,53,169,0.314,15,42,0.357,121,0.358
487,202333,Xavier Henry,1610612747,LAL,9,1,8,86.0,0,2,0.0,0,0,0.0,0,0.0
488,203897,Zach LaVine,1610612750,MIN,76,15,61,1867.0,90,284,0.317,17,66,0.258,197,0.347
489,2216,Zach Randolph,1610612763,MEM,71,51,20,2304.0,30,110,0.273,0,3,0.0,60,0.273
490,2585,Zaza Pachulia,1610612749,MIL,72,33,39,1702.0,4,22,0.182,0,2,0.0,8,0.182
491,204054,Zoran Dragic,1610612748,MIA,16,6,10,75.0,0,2,0.0,0,0,0.0,0,0.0
