,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
467,203898,Tyler Ennis,1610612749,MIL,33,11,22,411.0,7,3,4,0.429,21,0.333,0,0.333,7.6,28,6,23,0.214,58,0.483,5,0.528,7.4,35,9,27,0.257,79,0.443,5,0.473,7.4
468,201946,Tyler Hansbrough,1610612761,TOR,74,45,29,1058.0,106,78,26,0.736,240,0.442,10,0.461,5.7,159,64,93,0.403,291,0.546,14,0.574,5.5,265,142,119,0.536,531,0.499,24,0.523,5.6
469,204020,Tyler Johnson,1610612748,MIA,32,15,17,603.0,14,12,2,0.857,61,0.23,2,0.237,7.1,67,19,48,0.284,130,0.515,9,0.554,9.2,81,31,50,0.383,191,0.424,11,0.45,8.8
470,203092,Tyler Zeller,1610612738,BOS,82,40,42,1731.0,146,103,43,0.705,400,0.365,11,0.375,5.6,319,146,174,0.458,596,0.535,58,0.593,5.1,465,249,217,0.535,996,0.467,69,0.502,5.3
471,201936,Tyreke Evans,1610612740,NOP,79,43,36,2690.0,82,51,29,0.622,340,0.241,15,0.252,8.8,334,67,266,0.201,562,0.594,40,0.64,7.3,416,118,295,0.284,902,0.461,55,0.491,7.6
472,200748,Tyrus Thomas,1610612763,MEM,2,2,0,7.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0
473,2199,Tyson Chandler,1610612742,DAL,75,47,28,2286.0,294,211,76,0.718,549,0.536,9,0.544,5.3,570,216,345,0.379,957,0.596,71,0.643,4.2,864,427,421,0.494,1506,0.574,80,0.606,4.6
474,2617,Udonis Haslem,1610612748,MIA,61,30,31,982.0,70,47,25,0.671,203,0.345,6,0.355,6.4,184,73,110,0.397,336,0.548,33,0.607,4.5,254,120,135,0.472,539,0.471,39,0.508,5.0
475,203505,Vander Blue,1610612747,LAL,2,0,2,74.0,2,0,2,0.0,7,0.286,0,0.286,3.3,7,1,6,0.143,13,0.538,0,0.538,9.2,9,1,8,0.111,20,0.45,0,0.45,7.9
476,201964,Victor Claver,1610612757,POR,10,6,4,76.0,3,3,0,1.0,4,0.75,0,0.75,5.6,17,13,4,0.765,26,0.654,2,0.708,5.2,20,16,4,0.8,30,0.667,2,0.714,5.2
477,203506,Victor Oladipo,1610612753,ORL,72,22,50,2573.0,51,24,27,0.471,257,0.198,19,0.214,9.7,251,62,188,0.247,480,0.523,40,0.57,7.4,302,86,215,0.285,737,0.41,59,0.445,7.8
478,1713,Vince Carter,1610612763,MEM,66,45,21,1091.0,27,17,10,0.63,91,0.297,2,0.303,7.7,106,28,77,0.264,220,0.482,26,0.546,6.9,133,45,87,0.338,311,0.428,28,0.47,7.0
479,201961,Wayne Ellington,1610612747,LAL,65,18,47,1675.0,31,11,19,0.355,121,0.256,1,0.258,14.6,179,30,149,0.168,296,0.605,22,0.653,8.2,210,41,168,0.195,417,0.504,23,0.533,9.2
480,202325,Wesley Johnson,1610612747,LAL,76,20,56,2245.0,67,30,35,0.448,211,0.318,6,0.327,9.8,252,53,192,0.21,419,0.601,35,0.656,6.8,319,83,227,0.26,630,0.506,41,0.542,7.5
481,202083,Wesley Matthews,1610612757,POR,60,41,19,2024.0,38,13,25,0.342,126,0.302,5,0.314,14.1,184,38,147,0.207,356,0.517,37,0.577,7.5,222,51,172,0.23,482,0.461,42,0.505,8.6
482,203115,Will Barton,1610612743,DEN,58,30,28,984.0,26,14,12,0.538,108,0.241,1,0.243,13.1,136,22,114,0.162,224,0.607,20,0.667,5.8,162,36,126,0.222,332,0.488,21,0.521,7.0
483,101198,Will Bynum,1610612764,WAS,7,4,3,67.0,2,0,2,0.0,5,0.4,1,0.5,19.8,4,0,4,0.0,7,0.571,0,0.571,8.4,6,0,6,0.0,12,0.5,1,0.545,12.2
484,203805,Will Cherry,1610612761,TOR,8,6,2,69.0,1,1,0,1.0,5,0.2,0,0.2,3.8,4,1,3,0.25,13,0.308,1,0.333,10.8,5,2,3,0.4,18,0.278,1,0.294,9.4
485,2584,Willie Green,1610612753,ORL,52,15,37,951.0,14,6,7,0.429,53,0.264,4,0.286,13.3,65,14,51,0.215,137,0.474,15,0.533,9.0,79,20,58,0.253,190,0.416,19,0.462,9.7
486,201163,Wilson Chandler,1610612743,DEN,78,28,50,2471.0,96,65,24,0.677,287,0.334,4,0.339,6.2,379,105,274,0.277,629,0.603,54,0.659,5.3,475,170,298,0.358,916,0.519,58,0.554,5.5
487,202333,Xavier Henry,1610612747,LAL,9,1,8,86.0,2,0,2,0.0,7,0.286,0,0.286,14.7,2,0,2,0.0,11,0.182,3,0.25,3.1,4,0,4,0.0,18,0.222,3,0.267,8.9
488,203897,Zach LaVine,1610612750,MIN,76,15,61,1867.0,27,10,19,0.37,126,0.214,4,0.221,11.5,184,32,150,0.174,336,0.548,26,0.594,7.5,211,42,169,0.199,462,0.457,30,0.488,8.1
489,2216,Zach Randolph,1610612763,MEM,71,51,20,2304.0,225,190,28,0.844,552,0.408,12,0.417,4.3,522,169,349,0.324,818,0.638,58,0.687,4.7,747,359,377,0.481,1370,0.545,70,0.575,4.5
490,2585,Zaza Pachulia,1610612749,MIL,72,33,39,1702.0,190,131,53,0.689,431,0.441,19,0.461,5.6,296,122,172,0.412,527,0.562,60,0.634,4.5,486,253,225,0.521,958,0.507,79,0.553,4.9
491,204054,Zoran Dragic,1610612748,MIA,16,6,10,75.0,5,2,3,0.4,15,0.333,1,0.357,13.5,3,1,2,0.333,8,0.375,2,0.5,7.7,8,3,5,0.375,23,0.348,3,0.4,11.4
