,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_PTS,PULL_UP_EFG_PCT
115,965,Derek Fisher,1610612760,OKC,81,59,22,1428.0,51,129,0.395,23,61,0.377,125,0.484
116,101114,Deron Williams,1610612751,BKN,64,37,27,2059.0,114,278,0.41,27,96,0.281,255,0.459
117,202324,Derrick Favors,1610612762,UTA,73,25,48,2201.0,24,53,0.453,0,0,0.0,48,0.453
118,201565,Derrick Rose,1610612741,CHI,10,5,5,311.0,12,50,0.24,4,19,0.211,28,0.28
119,202682,Derrick Williams,1610612758,SAC,77,29,48,1799.0,32,98,0.327,4,15,0.267,68,0.347
120,2734,Devin Harris,1610612742,DAL,40,24,16,818.0,25,82,0.305,10,43,0.233,60,0.366
121,203473,Dewayne Dedmon,1610612753,ORL,31,7,24,390.0,2,4,0.5,0,0,0.0,4,0.5
122,202354,Dexter Pittman,1610612737,ATL,2,0,2,3.0,0,0,0.0,0,0,0.0,0,0.0
123,203197,Diante Garrett,1610612762,UTA,71,23,48,1048.0,25,90,0.278,4,16,0.25,54,0.3
124,203079,Dion Waiters,1610612739,CLE,70,28,42,2072.0,153,395,0.387,17,71,0.239,323,0.409
125,202091,Dionte Christmas,1610612756,PHX,31,15,16,198.0,2,15,0.133,0,7,0.0,4,0.133
126,1717,Dirk Nowitzki,1610612742,DAL,80,48,32,2628.0,202,415,0.487,9,19,0.474,413,0.498
127,202388,Donald Sloan,1610612754,IND,48,31,17,392.0,11,28,0.393,2,9,0.222,24,0.429
128,202700,Donatas Motiejunas,1610612745,HOU,62,42,20,952.0,2,7,0.286,0,1,0.0,4,0.286
129,2748,Dorell Wright,1610612757,POR,68,48,20,984.0,17,57,0.298,4,18,0.222,38,0.333
130,203117,Doron Lamb,1610612753,ORL,53,13,40,695.0,18,41,0.439,4,6,0.667,40,0.488
131,203110,Draymond Green,1610612744,GSW,81,50,31,1775.0,17,47,0.362,5,10,0.5,39,0.415
132,2400,Drew Gooden,1610612764,WAS,21,12,9,377.0,4,9,0.444,1,1,1.0,9,0.5
133,202779,Dwight Buycks,1610612761,TOR,14,5,9,146.0,3,22,0.136,0,7,0.0,6,0.136
134,2730,Dwight Howard,1610612745,HOU,71,48,23,2396.0,0,4,0.0,0,2,0.0,0,0.0
135,2548,Dwyane Wade,1610612748,MIA,54,36,18,1775.0,116,261,0.444,2,12,0.167,234,0.448
136,202734,E'Twaun Moore,1610612753,ORL,79,22,57,1506.0,54,130,0.415,9,24,0.375,117,0.45
137,201947,Earl Clark,1610612752,NYK,54,22,32,768.0,13,47,0.277,1,6,0.167,27,0.287
138,2248,Earl Watson,1610612757,POR,24,17,7,161.0,0,0,0.0,0,0,0.0,0,0.0
139,202334,Ed Davis,1610612763,MEM,63,38,25,956.0,4,11,0.364,0,0,0.0,8,0.364
140,202327,Ekpe Udoh,1610612749,MIL,42,7,35,804.0,8,15,0.533,0,0,0.0,16,0.533
141,203548,Elias Harris,1610612747,LAL,2,1,1,11.0,0,0,0.0,0,0,0.0,0,0.0
142,202343,Elliot Williams,1610612755,PHI,67,13,54,1157.0,18,53,0.34,8,26,0.308,44,0.415
143,1882,Elton Brand,1610612737,ATL,72,34,38,1392.0,11,29,0.379,0,0,0.0,22,0.379
144,202683,Enes Kanter,1610612762,UTA,80,23,57,2138.0,18,42,0.429,0,0,0.0,36,0.429
145,202339,Eric Bledsoe,1610612756,PHX,43,28,15,1416.0,87,227,0.383,29,75,0.387,203,0.447
146,201569,Eric Gordon,1610612740,NOP,64,26,38,2057.0,79,225,0.351,18,68,0.265,176,0.391
147,201953,Eric Maynor,1610612755,PHI,31,11,20,327.0,10,42,0.238,0,7,0.0,20,0.238
148,203513,Erik Murphy,1610612741,CHI,24,13,11,62.0,0,4,0.0,0,0,0.0,0,0.0
149,101141,Ersan Ilyasova,1610612749,MIL,54,10,44,1455.0,23,69,0.333,1,9,0.111,47,0.341
150,203095,Evan Fournier,1610612743,DEN,76,35,41,1504.0,38,118,0.322,14,45,0.311,90,0.381
151,202323,Evan Turner,1610612754,IND,81,29,52,2457.0,135,360,0.375,2,23,0.087,272,0.378
152,101128,Francisco Garcia,1610612745,HOU,55,33,22,1083.0,11,37,0.297,4,11,0.364,26,0.351
153,203539,Gal Mekel,1610612742,DAL,31,18,13,292.0,7,24,0.292,0,5,0.0,14,0.292
