,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
71,101111,Charlie Villanueva,1610612742,DAL,64,37,27,678.0,90,233,0.386,260,80,213,0.376,0.558
72,201978,Chase Budinger,1610612750,MIN,66,8,58,1282.0,69,192,0.359,190,52,137,0.38,0.495
73,2365,Chris Andersen,1610612748,MIA,59,26,33,1103.0,15,35,0.429,34,4,11,0.364,0.486
74,2547,Chris Bosh,1610612748,MIA,44,19,25,1556.0,169,370,0.457,399,61,158,0.386,0.539
75,203142,Chris Copeland,1610612754,IND,50,19,31,828.0,50,146,0.342,148,48,140,0.343,0.507
76,201604,Chris Douglas-Roberts,1610612746,LAC,12,5,7,103.0,1,8,0.125,3,1,7,0.143,0.188
77,203187,Chris Johnson,1610612762,UTA,29,9,20,527.0,28,93,0.301,82,26,89,0.292,0.441
78,2549,Chris Kaman,1610612757,POR,74,47,27,1398.0,82,178,0.461,164,0,0,0.0,0.461
79,101108,Chris Paul,1610612746,LAC,82,56,26,2857.0,69,158,0.437,196,58,133,0.436,0.62
80,101236,Chuck Hayes,1610612761,TOR,29,17,12,255.0,1,1,1.0,2,0,0,0.0,1.0
81,203921,Cleanthony Early,1610612752,NYK,39,6,33,647.0,25,105,0.238,70,20,78,0.256,0.333
82,203991,Clint Capela,1610612745,HOU,12,8,4,90.0,0,0,0.0,0,0,0,0.0,0.0
83,203469,Cody Zeller,1610612766,CHA,62,27,35,1487.0,51,135,0.378,103,1,1,1.0,0.381
84,202332,Cole Aldrich,1610612752,NYK,60,11,49,962.0,1,5,0.2,2,0,0,0.0,0.2
85,201147,Corey Brewer,1610612745,HOU,79,42,37,2063.0,70,255,0.275,196,56,209,0.268,0.384
86,203928,Cory Jefferson,1610612751,BKN,50,18,32,531.0,15,51,0.294,32,2,14,0.143,0.314
87,202709,Cory Joseph,1610612759,SAS,79,53,26,1444.0,28,60,0.467,70,14,35,0.4,0.583
88,201584,Courtney Lee,1610612763,MEM,77,51,26,2354.0,117,281,0.416,321,87,216,0.403,0.571
89,201571,D.J. Augustin,1610612760,OKC,82,37,45,1964.0,46,133,0.346,136,44,128,0.344,0.511
90,2563,Dahntay Jones,1610612746,LAC,33,23,10,123.0,0,7,0.0,0,0,4,0.0,0.0
91,203081,Damian Lillard,1610612757,POR,82,51,31,2925.0,102,280,0.364,293,89,254,0.35,0.523
92,204014,Damjan Rudez,1610612754,IND,68,28,40,1047.0,82,186,0.441,229,65,154,0.422,0.616
93,201568,Danilo Gallinari,1610612743,DEN,59,23,36,1426.0,114,300,0.38,322,94,258,0.364,0.537
94,101122,Danny Granger,1610612756,PHX,29,10,19,590.0,36,103,0.35,100,28,80,0.35,0.485
95,201980,Danny Green,1610612759,SAS,81,55,26,2312.0,178,398,0.447,524,168,372,0.452,0.658
96,201967,Dante Cunningham,1610612740,NOP,66,37,29,1652.0,86,205,0.42,173,1,7,0.143,0.422
97,203957,Dante Exum,1610612762,UTA,82,38,44,1817.0,82,250,0.328,239,75,237,0.316,0.478
98,203121,Darius Miller,1610612740,NOP,5,1,4,43.0,0,2,0.0,0,0,1,0.0,0.0
99,202721,Darius Morris,1610612751,BKN,38,14,24,299.0,7,21,0.333,20,6,20,0.3,0.476
100,201589,Darrell Arthur,1610612743,DEN,58,22,36,988.0,100,278,0.36,226,26,107,0.243,0.406
101,201954,Darren Collison,1610612758,SAC,45,16,29,1565.0,37,101,0.366,106,32,90,0.356,0.525
102,101135,David Lee,1610612744,GSW,49,37,12,904.0,17,43,0.395,34,0,1,0.0,0.395
103,204065,David Stockton,1610612758,SAC,3,1,2,33.0,1,1,1.0,3,1,1,1.0,1.5
104,204033,David Wear,1610612758,SAC,2,0,2,7.0,0,1,0.0,0,0,1,0.0,0.0
105,2561,David West,1610612754,IND,66,32,34,1895.0,167,351,0.476,338,4,19,0.211,0.481
106,201599,DeAndre Jordan,1610612746,LAC,82,56,26,2820.0,2,3,0.667,4,0,1,0.0,0.667
107,201971,DeJuan Blair,1610612764,WAS,29,15,14,180.0,4,10,0.4,8,0,0,0.0,0.4
108,201942,DeMar DeRozan,1610612761,TOR,60,37,23,2100.0,70,189,0.37,162,22,67,0.328,0.429
109,202326,DeMarcus Cousins,1610612758,SAC,59,23,36,2013.0,73,198,0.369,148,2,7,0.286,0.374
110,201960,DeMarre Carroll,1610612737,ATL,70,53,17,2189.0,126,304,0.414,368,116,280,0.414,0.605
111,203471,Dennis Schroder,1610612737,ATL,77,57,20,1516.0,34,108,0.315,98,30,95,0.316,0.454
112,101114,Deron Williams,1610612751,BKN,68,34,34,2114.0,87,202,0.431,241,67,162,0.414,0.597
113,202324,Derrick Favors,1610612762,UTA,74,33,41,2280.0,102,265,0.385,205,1,4,0.25,0.387
114,201565,Derrick Rose,1610612741,CHI,51,33,18,1530.0,46,155,0.297,131,39,135,0.289,0.423
115,202682,Derrick Williams,1610612758,SAC,74,27,47,1462.0,58,169,0.343,159,43,136,0.316,0.47
116,2734,Devin Harris,1610612742,DAL,76,45,31,1685.0,75,201,0.373,223,73,197,0.371,0.555
117,203906,Devyn Marble,1610612753,ORL,16,3,13,208.0,4,21,0.19,12,4,21,0.19,0.286
118,203473,Dewayne Dedmon,1610612753,ORL,59,17,42,845.0,3,8,0.375,6,0,0,0.0,0.375
119,203079,Dion Waiters,1610612760,OKC,79,46,33,2180.0,75,228,0.329,208,58,190,0.305,0.456
120,1717,Dirk Nowitzki,1610612742,DAL,77,47,30,2282.0,298,675,0.441,693,97,257,0.377,0.513
121,202388,Donald Sloan,1610612754,IND,53,22,31,1107.0,27,83,0.325,80,26,77,0.338,0.482
122,202700,Donatas Motiejunas,1610612745,HOU,70,47,23,2006.0,60,158,0.38,168,48,131,0.366,0.532
123,2748,Dorell Wright,1610612757,POR,48,28,20,593.0,40,104,0.385,118,38,99,0.384,0.567
124,203926,Doug McDermott,1610612741,CHI,36,23,13,321.0,14,44,0.318,40,12,38,0.316,0.455
125,203110,Draymond Green,1610612744,GSW,79,64,15,2490.0,134,376,0.356,378,110,321,0.343,0.503
126,2400,Drew Gooden,1610612764,WAS,51,31,20,864.0,62,150,0.413,146,22,56,0.393,0.487
127,204079,Drew Gordon,1610612755,PHI,9,0,9,71.0,0,5,0.0,0,0,3,0.0,0.0
128,202779,Dwight Buycks,1610612747,LAL,6,1,5,123.0,3,4,0.75,9,3,4,0.75,1.125
129,2730,Dwight Howard,1610612745,HOU,40,28,12,1189.0,1,5,0.2,3,1,2,0.5,0.3
130,203939,Dwight Powell,1610612742,DAL,29,11,18,236.0,13,31,0.419,29,3,11,0.273,0.468
131,2548,Dwyane Wade,1610612748,MIA,61,27,34,1934.0,33,89,0.371,74,8,34,0.235,0.416
132,202734,E'Twaun Moore,1610612741,CHI,56,36,20,504.0,10,34,0.294,30,10,33,0.303,0.441
133,2853,Earl Barron,1610612756,PHX,16,5,11,143.0,11,24,0.458,24,2,4,0.5,0.5
134,201947,Earl Clark,1610612751,BKN,10,6,4,93.0,6,19,0.316,16,4,13,0.308,0.421
135,202334,Ed Davis,1610612747,LAL,79,20,59,1840.0,4,9,0.444,8,0,0,0.0,0.444
136,202327,Ekpe Udoh,1610612746,LAC,33,24,9,128.0,5,9,0.556,10,0,0,0.0,0.556
137,203901,Elfrid Payton,1610612753,ORL,82,25,57,2489.0,12,39,0.308,34,10,30,0.333,0.436
138,202407,Elijah Millsap,1610612762,UTA,47,25,22,924.0,28,86,0.326,83,27,80,0.338,0.483
139,202343,Elliot Williams,1610612755,PHI,13,6,7,119.0,7,18,0.389,21,7,15,0.467,0.583
140,1882,Elton Brand,1610612737,ATL,36,25,11,486.0,26,58,0.448,52,0,1,0.0,0.448
141,202683,Enes Kanter,1610612760,OKC,75,32,43,2136.0,99,278,0.356,213,15,44,0.341,0.383
142,202339,Eric Bledsoe,1610612756,PHX,81,39,42,2800.0,53,178,0.298,153,47,154,0.305,0.43
143,201569,Eric Gordon,1610612740,NOP,61,35,26,2018.0,135,285,0.474,395,125,260,0.481,0.693
144,203961,Eric Moreland,1610612758,SAC,3,0,3,2.0,0,0,0.0,0,0,0,0.0,0.0
145,203475,Erick Green,1610612743,DEN,43,15,28,410.0,21,62,0.339,55,13,42,0.31,0.444
146,101141,Ersan Ilyasova,1610612749,MIL,57,25,32,1307.0,124,282,0.44,316,68,175,0.389,0.56
147,203095,Evan Fournier,1610612753,ORL,58,19,39,1661.0,71,181,0.392,205,63,161,0.391,0.566
148,202323,Evan Turner,1610612738,BOS,82,40,42,2260.0,40,134,0.299,106,26,97,0.268,0.396
149,203105,Festus Ezeli,1610612744,GSW,46,39,7,504.0,3,12,0.25,6,0,0,0.0,0.25
150,101128,Francisco Garcia,1610612745,HOU,14,10,4,200.0,9,40,0.225,27,9,40,0.225,0.338
151,203128,Furkan Aldemir,1610612755,PHI,41,9,32,540.0,5,18,0.278,10,0,5,0.0,0.278
152,203539,Gal Mekel,1610612742,DAL,4,2,2,43.0,0,3,0.0,0,0,3,0.0,0.0
153,202066,Garrett Temple,1610612764,WAS,52,28,24,736.0,34,86,0.395,99,31,79,0.392,0.576
154,203914,Gary Harris,1610612743,DEN,55,18,37,719.0,23,100,0.23,65,19,88,0.216,0.325
155,202390,Gary Neal,1610612750,MIN,54,24,30,1192.0,52,138,0.377,128,24,80,0.3,0.464
156,201588,George Hill,1610612754,IND,43,26,17,1267.0,51,131,0.389,148,46,118,0.39,0.565
157,101123,Gerald Green,1610612756,PHX,74,34,40,1446.0,122,307,0.397,341,97,258,0.376,0.555
158,201945,Gerald Henderson,1610612766,CHA,80,32,48,2315.0,84,231,0.364,212,44,130,0.338,0.459
159,2222,Gerald Wallace,1610612738,BOS,32,15,17,286.0,1,3,0.333,3,1,1,1.0,0.5
160,203507,Giannis Antetokounmpo,1610612749,MIL,80,40,40,2508.0,32,89,0.36,69,5,24,0.208,0.388
161,203540,Gigi Datome,1610612738,BOS,21,11,10,209.0,18,41,0.439,53,17,35,0.486,0.646
162,201175,Glen Davis,1610612746,LAC,74,52,22,904.0,17,69,0.246,34,0,3,0.0,0.246
163,203318,Glen Rice,1610612764,WAS,5,4,1,43.0,1,6,0.167,3,1,5,0.2,0.25
164,203922,Glenn Robinson III,1610612755,PHI,35,2,33,261.0,4,22,0.182,12,4,16,0.25,0.273
165,201609,Goran Dragic,1610612748,MIA,78,41,37,2640.0,79,223,0.354,221,63,184,0.342,0.496
166,202330,Gordon Hayward,1610612762,UTA,76,35,41,2618.0,115,275,0.418,325,95,229,0.415,0.591
167,203476,Gorgui Dieng,1610612750,MIN,72,16,56,2179.0,68,136,0.5,137,1,3,0.333,0.504
168,203511,Grant Jerrett,1610612762,UTA,8,6,2,51.0,2,18,0.111,5,1,15,0.067,0.139
169,202328,Greg Monroe,1610612765,DET,69,25,44,2137.0,18,54,0.333,36,0,0,0.0,0.333
170,202962,Greg Smith,1610612742,DAL,42,27,15,363.0,0,1,0.0,0,0,0,0.0,0.0
171,201880,Greg Stiemsma,1610612761,TOR,17,13,4,66.0,1,1,1.0,2,0,0,0.0,1.0
172,202349,Greivis Vasquez,1610612761,TOR,82,49,33,1991.0,109,264,0.413,324,106,255,0.416,0.614
173,203084,Harrison Barnes,1610612744,GSW,82,67,15,2318.0,105,257,0.409,295,85,205,0.415,0.574
174,202355,Hassan Whiteside,1610612748,MIA,47,17,30,1134.0,13,30,0.433,26,0,0,0.0,0.433
175,2045,Hedo Turkoglu,1610612746,LAC,62,42,20,705.0,52,111,0.468,152,48,105,0.457,0.685
176,203156,Henry Sims,1610612755,PHI,73,14,59,1399.0,99,238,0.416,202,4,22,0.182,0.424
177,201611,Henry Walker,1610612748,MIA,24,12,12,628.0,43,123,0.35,129,43,123,0.35,0.524
178,203138,Hollis Thompson,1610612755,PHI,71,13,58,1776.0,126,316,0.399,363,111,269,0.413,0.574
179,203546,Ian Clark,1610612743,DEN,30,9,21,192.0,10,27,0.37,30,10,27,0.37,0.556
180,101133,Ian Mahinmi,1610612754,IND,61,28,33,1146.0,3,22,0.136,6,0,0,0.0,0.136
181,202697,Iman Shumpert,1610612739,CLE,62,34,28,1545.0,83,210,0.395,231,65,168,0.387,0.55
182,203477,Isaiah Canaan,1610612755,PHI,46,23,23,912.0,42,121,0.347,125,41,119,0.345,0.517
183,202738,Isaiah Thomas,1610612738,BOS,67,40,27,1726.0,93,217,0.429,264,78,194,0.402,0.608
184,202397,Ish Smith,1610612755,PHI,55,24,31,831.0,13,40,0.325,39,13,38,0.342,0.488
185,200826,J.J. Barea,1610612742,DAL,77,49,28,1362.0,37,85,0.435,106,32,79,0.405,0.624
186,201581,JJ Hickson,1610612743,DEN,73,26,47,1411.0,9,44,0.205,18,0,2,0.0,0.205
187,200755,JJ Redick,1610612746,LAC,78,55,23,2409.0,242,530,0.457,653,169,382,0.442,0.616
188,2747,JR Smith,1610612739,CLE,70,38,32,2079.0,138,348,0.397,399,123,312,0.394,0.573
189,203960,JaKarr Sampson,1610612755,PHI,74,17,57,1131.0,29,121,0.24,87,29,117,0.248,0.36
190,203210,JaMychal Green,1610612763,MEM,24,10,14,164.0,3,14,0.214,6,0,6,0.0,0.214
191,201580,JaVale McGee,1610612743,DEN,23,8,15,256.0,1,10,0.1,2,0,0,0.0,0.1
192,203913,Jabari Brown,1610612747,LAL,19,4,15,568.0,24,63,0.381,67,19,51,0.373,0.532
193,203953,Jabari Parker,1610612749,MIL,25,13,12,738.0,13,39,0.333,30,4,16,0.25,0.385
194,204022,Jack Cooley,1610612762,UTA,16,10,6,87.0,1,6,0.167,2,0,0,0.0,0.167
195,203109,Jae Crowder,1610612738,BOS,82,47,35,1647.0,84,239,0.351,227,59,182,0.324,0.475
196,203479,Jamaal Franklin,1610612743,DEN,3,1,2,13.0,0,0,0.0,0,0,0,0.0,0.0
197,2037,Jamal Crawford,1610612746,LAC,64,44,20,1703.0,96,245,0.392,273,81,218,0.372,0.557
198,2749,Jameer Nelson,1610612743,DEN,63,25,38,1406.0,53,148,0.358,150,44,133,0.331,0.507
199,203516,James Ennis III,1610612748,MIA,62,27,35,1051.0,31,98,0.316,90,28,86,0.326,0.459
200,201935,James Harden,1610612745,HOU,80,55,25,2941.0,101,257,0.393,301,99,244,0.406,0.586
201,201949,James Johnson,1610612761,TOR,70,40,30,1370.0,13,57,0.228,35,9,44,0.205,0.307
202,2592,James Jones,1610612739,CLE,56,35,21,665.0,59,160,0.369,176,58,156,0.372,0.55
203,203949,James Michael McAdoo,1610612744,GSW,15,11,4,137.0,1,2,0.5,2,0,0,0.0,0.5
204,203923,James Young,1610612738,BOS,31,14,17,332.0,20,65,0.308,57,17,58,0.293,0.438
205,2457,Jannero Pargo,1610612766,CHA,9,2,7,73.0,9,15,0.6,27,9,15,0.6,0.9
206,203099,Jared Cunningham,1610612746,LAC,19,12,7,89.0,5,14,0.357,13,3,11,0.273,0.464
207,201162,Jared Dudley,1610612749,MIL,71,38,33,1694.0,120,276,0.435,313,73,189,0.386,0.567
208,203096,Jared Sullinger,1610612738,BOS,58,26,32,1566.0,107,285,0.375,263,49,174,0.282,0.461
209,203950,Jarnell Stokes,1610612763,MEM,19,12,7,126.0,2,4,0.5,4,0,0,0.0,0.5
210,101127,Jarrett Jack,1610612751,BKN,80,36,44,2241.0,41,120,0.342,116,34,94,0.362,0.483
211,101131,Jason Maxiell,1610612766,CHA,61,22,39,878.0,17,53,0.321,34,0,0,0.0,0.321
212,2202,Jason Richardson,1610612755,PHI,19,4,15,416.0,26,90,0.289,74,22,78,0.282,0.411
213,201160,Jason Smith,1610612752,NYK,81,17,64,1770.0,167,379,0.441,349,15,40,0.375,0.46
214,1891,Jason Terry,1610612745,HOU,76,52,24,1618.0,121,294,0.412,355,113,280,0.404,0.604
215,201574,Jason Thompson,1610612758,SAC,81,29,52,1991.0,45,128,0.352,90,0,1,0.0,0.352
216,202399,Jeff Adrien,1610612745,HOU,17,1,16,215.0,4,9,0.444,8,0,0,0.0,0.444
217,201965,Jeff Ayres,1610612759,SAS,51,33,18,383.0,4,15,0.267,8,0,0,0.0,0.267
218,201145,Jeff Green,1610612763,MEM,78,41,37,2455.0,89,279,0.319,252,74,236,0.314,0.452
219,201952,Jeff Teague,1610612737,ATL,73,53,20,2228.0,46,115,0.4,132,40,106,0.377,0.574
220,203481,Jeff Withey,1610612740,NOP,37,17,20,259.0,4,7,0.571,8,0,0,0.0,0.571
221,203106,Jeffery Taylor,1610612766,CHA,29,11,18,430.0,14,41,0.341,39,11,36,0.306,0.476
222,203924,Jerami Grant,1610612755,PHI,65,18,47,1377.0,52,159,0.327,153,49,148,0.331,0.481
223,202077,Jerel McNeal,1610612756,PHX,6,1,5,36.0,1,2,0.5,3,1,2,0.5,0.75
224,202379,Jeremy Evans,1610612762,UTA,38,19,19,266.0,2,11,0.182,6,2,4,0.5,0.273
225,203087,Jeremy Lamb,1610612760,OKC,47,27,20,633.0,28,91,0.308,80,24,78,0.308,0.44
226,202391,Jeremy Lin,1610612747,LAL,74,19,55,1907.0,37,108,0.343,107,33,94,0.351,0.495
227,202366,Jerome Jordan,1610612751,BKN,44,17,27,383.0,5,13,0.385,10,0,0,0.0,0.385
228,203968,Jerrelle Benimon,1610612743,DEN,2,2,0,3.0,0,0,0.0,0,0,0,0.0,0.0
229,201573,Jerryd Bayless,1610612749,MIL,76,38,38,1700.0,43,130,0.331,119,33,101,0.327,0.458
230,202690,Jimmer Fredette,1610612740,NOP,50,27,23,509.0,9,35,0.257,25,7,33,0.212,0.357
231,202710,Jimmy Butler,1610612741,CHI,65,40,25,2513.0,109,266,0.41,282,64,163,0.393,0.53
232,201149,Joakim Noah,1610612741,CHI,67,39,28,2049.0,23,72,0.319,46,0,1,0.0,0.319
233,201975,Jodie Meeks,1610612765,DET,60,29,31,1462.0,96,243,0.395,252,60,170,0.353,0.519
234,203925,Joe Harris,1610612739,CLE,51,32,19,493.0,31,81,0.383,89,27,77,0.351,0.549
235,204060,Joe Ingles,1610612762,UTA,79,36,43,1673.0,68,179,0.38,200,64,166,0.386,0.559
236,2207,Joe Johnson,1610612751,BKN,80,38,42,2791.0,113,306,0.369,330,104,273,0.381,0.539
237,201202,Joel Anthony,1610612765,DET,49,25,24,406.0,5,11,0.455,10,0,0,0.0,0.455
238,200777,Joel Freeland,1610612757,POR,48,34,14,617.0,26,62,0.419,52,0,0,0.0,0.419
239,201595,Joey Dorsey,1610612745,HOU,68,47,21,851.0,0,2,0.0,0,0,1,0.0,0.0
240,203530,Joffrey Lauvergne,1610612743,DEN,24,9,15,268.0,4,28,0.143,11,3,16,0.188,0.196
241,203089,John Henson,1610612749,MIL,66,34,32,1211.0,2,5,0.4,4,0,0,0.0,0.4
242,203098,John Jenkins,1610612737,ATL,24,13,11,297.0,24,55,0.436,67,19,46,0.413,0.609
243,101249,John Lucas III,1610612765,DET,21,8,13,272.0,7,19,0.368,20,6,17,0.353,0.526
244,2422,John Salmons,1610612740,NOP,21,9,12,270.0,7,23,0.304,21,7,23,0.304,0.457
245,202322,John Wall,1610612764,WAS,79,45,34,2837.0,40,129,0.31,115,35,115,0.304,0.446
246,203948,Johnny O'Bryant III,1610612749,MIL,33,16,17,358.0,16,55,0.291,32,0,0,0.0,0.291
247,202720,Jon Leuer,1610612763,MEM,63,45,18,824.0,44,127,0.346,95,7,29,0.241,0.374
